time,price,quantity
2024-06-04 09:40:00,1896.76,3
2024-06-04 09:41:00,1896.97,4
2024-06-04 09:42:00,1896.82,2
2024-06-04 09:43:00,1896.68,4
2024-06-04 09:44:00,1897.22,6
2024-06-04 09:45:00,1898.1,1
2024-06-04 09:46:00,1897.91,8
2024-06-04 09:47:00,1898.41,6
2024-06-04 09:48:00,1898.04,4
2024-06-04 09:49:00,1898.51,9
2024-06-04 09:50:00,1899.06,7
2024-06-04 09:51:00,1899.34,8
2024-06-04 09:52:00,1899.63,6
2024-06-04 09:53:00,1899.2,1
2024-06-04 09:54:00,1899.08,2
2024-06-04 09:55:00,1899.64,9
2024-06-04 09:56:00,1899.74,3
2024-06-04 09:57:00,1900.16,7
2024-06-04 09:58:00,1900.5,3
2024-06-04 09:59:00,1899.82,3
2024-06-04 10:00:00,1899.44,6
2024-06-04 10:01:00,1899.51,7
2024-06-04 10:02:00,1899.26,6
2024-06-04 10:03:00,1899.91,8
2024-06-04 10:04:00,1900.6,4
2024-06-04 10:05:00,1900.29,7
2024-06-04 10:06:00,1900.27,1
2024-06-04 10:07:00,1900.31,4
2024-06-04 10:08:00,1900.91,8
2024-06-04 10:09:00,1901.52,4
2024-06-04 10:10:00,1902.01,1
2024-06-04 10:11:00,1902.3,9
2024-06-04 10:12:00,1902.5,3
2024-06-04 10:13:00,1901.85,1
2024-06-04 10:14:00,1902.54,5
2024-06-04 10:15:00,1902.85,5
2024-06-04 10:16:00,1902.95,7
2024-06-04 10:17:00,1902.54,2
2024-06-04 10:18:00,1902.05,5
2024-06-04 10:19:00,1901.9,1
2024-06-04 10:20:00,1901.59,7
2024-06-04 10:21:00,1900.82,5
2024-06-04 10:22:00,1900.79,4
2024-06-04 10:23:00,1900.9,4
2024-06-04 10:24:00,1901.61,2
2024-06-04 10:25:00,1901.87,9
2024-06-04 10:26:00,1902.21,1
2024-06-04 10:27:00,1902.37,1
2024-06-04 10:28:00,1902.28,6
2024-06-04 10:29:00,1902.83,4
2024-06-04 10:30:00,1903.23,4
2024-06-04 10:31:00,1903.42,3
2024-06-04 10:32:00,1903.68,7
2024-06-04 10:33:00,1903.69,9
2024-06-04 10:34:00,1903.63,7
2024-06-04 10:35:00,1903.96,4
2024-06-04 10:36:00,1903.48,6
2024-06-04 10:37:00,1903.36,7
2024-06-04 10:38:00,1902.98,2
2024-06-04 10:39:00,1902.46,2
2024-06-04 10:40:00,1903.15,6
2024-06-04 10:41:00,1903.45,3
2024-06-04 10:42:00,1902.81,8
2024-06-04 10:43:00,1902.21,1
2024-06-04 10:44:00,1901.86,8
2024-06-04 10:45:00,1901.41,8
2024-06-04 10:46:00,1901.5,1
2024-06-04 10:47:00,1900.96,2
2024-06-04 10:48:00,1901.3,2
2024-06-04 10:49:00,1900.97,2
2024-06-04 10:50:00,1901.22,8
2024-06-04 10:51:00,1901.18,4
2024-06-04 10:52:00,1901.13,8
2024-06-04 10:53:00,1901.33,8
2024-06-04 10:54:00,1901.41,4
2024-06-04 10:55:00,1901.66,5
2024-06-04 10:56:00,1902.03,4
2024-06-04 10:57:00,1901.62,5
2024-06-04 10:58:00,1901.17,8
2024-06-04 10:59:00,1902.13,8
2024-06-04 11:00:00,1902.44,5
2024-06-04 11:01:00,1902.52,9
2024-06-04 11:02:00,1903.04,7
2024-06-04 11:03:00,1903.16,4
2024-06-04 11:04:00,1903.82,7
2024-06-04 11:05:00,1903.12,2
2024-06-04 11:06:00,1902.7,8
2024-06-04 11:07:00,1902.25,7
2024-06-04 11:08:00,1902.03,5
2024-06-04 11:09:00,1901.83,4
2024-06-04 11:10:00,1901.52,4
2024-06-04 11:11:00,1901.92,2
2024-06-04 11:12:00,1902.1,1
2024-06-04 11:13:00,1902.18,2
2024-06-04 11:14:00,1902.06,3
2024-06-04 11:15:00,1901.99,4
2024-06-04 11:16:00,1902.5,1
2024-06-04 11:17:00,1902.65,6
2024-06-04 11:18:00,1902.59,6
2024-06-04 11:19:00,1902.35,6
2024-06-04 11:20:00,1902.29,6
2024-06-04 11:21:00,1902.79,1
2024-06-04 11:22:00,1903.02,6
2024-06-04 11:23:00,1902.96,8
2024-06-04 11:24:00,1902.85,8
2024-06-04 11:25:00,1902.18,6
2024-06-04 11:26:00,1902.47,3
2024-06-04 11:27:00,1902.6,1
2024-06-04 11:28:00,1902.03,3
2024-06-04 11:29:00,1901.73,1
2024-06-04 11:30:00,1901.18,6
2024-06-04 11:31:00,1900.67,2
2024-06-04 11:32:00,1901.15,9
2024-06-04 11:33:00,1901.44,4
2024-06-04 11:34:00,1901.33,2
2024-06-04 11:35:00,1900.84,5
2024-06-04 11:36:00,1901.02,3
2024-06-04 11:37:00,1900.82,2
2024-06-04 11:38:00,1900.8,7
2024-06-04 11:39:00,1900.21,8
2024-06-04 11:40:00,1900.24,2
2024-06-04 11:41:00,1900.34,6
2024-06-04 11:42:00,1900.26,7
2024-06-04 11:43:00,1899.87,7
2024-06-04 11:44:00,1900.39,5
2024-06-04 11:45:00,1900.09,3
2024-06-04 11:46:00,1899.78,7
2024-06-04 11:47:00,1900.55,1
2024-06-04 11:48:00,1900.16,2
2024-06-04 11:49:00,1901.01,1
2024-06-04 11:50:00,1901.03,1
2024-06-04 11:51:00,1901.27,4
2024-06-04 11:52:00,1901.43,7
2024-06-04 11:53:00,1901.27,1
2024-06-04 11:54:00,1901.79,9
2024-06-04 11:55:00,1902.13,6
2024-06-04 11:56:00,1902.04,9
2024-06-04 11:57:00,1901.66,6
2024-06-04 11:58:00,1902.55,9
2024-06-04 11:59:00,1903.36,9
2024-06-04 12:00:00,1903.5,9
2024-06-04 12:01:00,1903.7,8
2024-06-04 12:02:00,1903.5,1
2024-06-04 12:03:00,1903.23,6
2024-06-04 12:04:00,1903.47,2
2024-06-04 12:05:00,1903.87,4
2024-06-04 12:06:00,1904.35,4
2024-06-04 12:07:00,1904.59,3
2024-06-04 12:08:00,1904.95,7
2024-06-04 12:09:00,1905.08,1
2024-06-04 12:10:00,1904.64,3
2024-06-04 12:11:00,1904.52,5
2024-06-04 12:12:00,1904.44,6
2024-06-04 12:13:00,1904.59,5
2024-06-04 12:14:00,1904.81,3
2024-06-04 12:15:00,1905.16,6
2024-06-04 12:16:00,1905.52,7
2024-06-04 12:17:00,1905.22,5
2024-06-04 12:18:00,1905.04,5
2024-06-04 12:19:00,1905.26,5
2024-06-04 12:20:00,1904.4,5
2024-06-04 12:21:00,1904.17,8
2024-06-04 12:22:00,1905.04,4
2024-06-04 12:23:00,1904.84,8
2024-06-04 12:24:00,1904.76,2
2024-06-04 12:25:00,1904.29,8
2024-06-04 12:26:00,1904.36,9
2024-06-04 12:27:00,1904.69,8
2024-06-04 12:28:00,1904.78,9
2024-06-04 12:29:00,1904.57,3
2024-06-04 12:30:00,1904.28,6
2024-06-04 12:31:00,1904.23,2
2024-06-04 12:32:00,1904.32,8
2024-06-04 12:33:00,1904.45,5
2024-06-04 12:34:00,1904.41,3
2024-06-04 12:35:00,1904.17,8
2024-06-04 12:36:00,1904.85,1
2024-06-04 12:37:00,1904.98,1
2024-06-04 12:38:00,1905.52,7
2024-06-04 12:39:00,1905.41,1
2024-06-04 12:40:00,1905.36,2
2024-06-04 12:41:00,1905.21,9
2024-06-04 12:42:00,1904.75,1
2024-06-04 12:43:00,1904.49,3
2024-06-04 12:44:00,1905.12,5
2024-06-04 12:45:00,1905.51,5
2024-06-04 12:46:00,1905.55,9
2024-06-04 12:47:00,1905.53,1
2024-06-04 12:48:00,1905.75,5
2024-06-04 12:49:00,1906.16,4
2024-06-04 12:50:00,1906.66,8
2024-06-04 12:51:00,1906.06,7
2024-06-04 12:52:00,1905.37,8
2024-06-04 12:53:00,1906.07,3
2024-06-04 12:54:00,1905.71,2
2024-06-04 12:55:00,1906.09,2
2024-06-04 12:56:00,1905.99,2
2024-06-04 12:57:00,1906.1,6
2024-06-04 12:58:00,1906.08,3
2024-06-04 12:59:00,1906.48,7
2024-06-04 13:00:00,1906.38,6
2024-06-04 13:01:00,1907.28,5
2024-06-04 13:02:00,1907.73,6
2024-06-04 13:03:00,1908.15,4
2024-06-04 13:04:00,1908.08,9
2024-06-04 13:05:00,1908.13,3
2024-06-04 13:06:00,1908.18,8
2024-06-04 13:07:00,1907.69,4
2024-06-04 13:08:00,1907.96,5
2024-06-04 13:09:00,1907.51,7
2024-06-04 13:10:00,1907.72,9
2024-06-04 13:11:00,1908.19,5
2024-06-04 13:12:00,1907.47,9
2024-06-04 13:13:00,1907.86,1
2024-06-04 13:14:00,1908.16,9
2024-06-04 13:15:00,1908.44,2
2024-06-04 13:16:00,1908.02,2
2024-06-04 13:17:00,1908.11,3
2024-06-04 13:18:00,1908.34,2
2024-06-04 13:19:00,1909.23,3
2024-06-04 13:20:00,1909.14,3
2024-06-04 13:21:00,1908.74,4
2024-06-04 13:22:00,1908.69,7
2024-06-04 13:23:00,1908.49,1
2024-06-04 13:24:00,1908.52,7
2024-06-04 13:25:00,1908.85,8
2024-06-04 13:26:00,1909.35,1
2024-06-04 13:27:00,1909.24,7
2024-06-04 13:28:00,1909.24,1
2024-06-04 13:29:00,1909.09,6
2024-06-04 13:30:00,1909.15,7
2024-06-04 13:31:00,1909.24,5
2024-06-04 13:32:00,1909.52,4
2024-06-04 13:33:00,1908.82,9
2024-06-04 13:34:00,1909.31,3
2024-06-04 13:35:00,1909.18,1
2024-06-04 13:36:00,1909.27,9
2024-06-04 13:37:00,1909.58,6
2024-06-04 13:38:00,1909.41,2
2024-06-04 13:39:00,1909.93,5
2024-06-04 13:40:00,1909.77,5
2024-06-04 13:41:00,1909.6,5
2024-06-04 13:42:00,1909.46,4
2024-06-04 13:43:00,1909.24,5
2024-06-04 13:44:00,1908.94,8
2024-06-04 13:45:00,1908.45,9
2024-06-04 13:46:00,1908.51,2
2024-06-04 13:47:00,1908.2,8
2024-06-04 13:48:00,1907.94,6
2024-06-04 13:49:00,1907.89,2
2024-06-04 13:50:00,1907.29,4
2024-06-04 13:51:00,1907.36,3
2024-06-04 13:52:00,1908.02,4
2024-06-04 13:53:00,1908.61,4
2024-06-04 13:54:00,1908.47,9
2024-06-04 13:55:00,1908.86,4
2024-06-04 13:56:00,1908.82,3
2024-06-04 13:57:00,1909.21,4
2024-06-04 13:58:00,1909.48,6
2024-06-04 13:59:00,1909.78,9
2024-06-04 14:00:00,1909.52,9
2024-06-04 14:01:00,1909.17,4
2024-06-04 14:02:00,1908.93,3
2024-06-04 14:03:00,1908.97,8
2024-06-04 14:04:00,1909.12,9
2024-06-04 14:05:00,1908.88,7
2024-06-04 14:06:00,1908.49,5
2024-06-04 14:07:00,1908.94,5
2024-06-04 14:08:00,1908.46,3
2024-06-04 14:09:00,1908.41,4
2024-06-04 14:10:00,1908.1,6
2024-06-04 14:11:00,1908.57,4
2024-06-04 14:12:00,1908.96,6
2024-06-04 14:13:00,1908.59,2
2024-06-04 14:14:00,1909.26,2
2024-06-04 14:15:00,1909.75,9
2024-06-04 14:16:00,1909.57,9
2024-06-04 14:17:00,1909.52,2
2024-06-04 14:18:00,1910.29,2
2024-06-04 14:19:00,1910.28,1
2024-06-04 14:20:00,1909.85,7
2024-06-04 14:21:00,1909.86,9
2024-06-04 14:22:00,1909.54,8
2024-06-04 14:23:00,1909.33,9
2024-06-04 14:24:00,1909.9,4
2024-06-04 14:25:00,1908.99,5
2024-06-04 14:26:00,1909.14,1
2024-06-04 14:27:00,1909.41,2
2024-06-04 14:28:00,1909.45,3
2024-06-04 14:29:00,1909.4,1
2024-06-04 14:30:00,1910.15,7
2024-06-04 14:31:00,1909.42,7
2024-06-04 14:32:00,1910.03,4
2024-06-04 14:33:00,1910.49,7
2024-06-04 14:34:00,1911.04,8
2024-06-04 14:35:00,1911.28,7
2024-06-04 14:36:00,1911.11,4
2024-06-04 14:37:00,1911.6,7
2024-06-04 14:38:00,1911.56,3
2024-06-04 14:39:00,1911.61,8
2024-06-04 14:40:00,1910.57,7
2024-06-04 14:41:00,1910.74,5
2024-06-04 14:42:00,1910.33,9
2024-06-04 14:43:00,1910.43,5
2024-06-04 14:44:00,1910.18,6
2024-06-04 14:45:00,1909.77,9
2024-06-04 14:46:00,1909.18,6
2024-06-04 14:47:00,1908.76,7
2024-06-04 14:48:00,1908.88,4
2024-06-04 14:49:00,1909.61,9
2024-06-04 14:50:00,1910.23,2
2024-06-04 14:51:00,1910.14,8
2024-06-04 14:52:00,1910.29,3
2024-06-04 14:53:00,1909.9,2
2024-06-04 14:54:00,1910.17,5
2024-06-04 14:55:00,1911.16,7
2024-06-04 14:56:00,1910.56,5
2024-06-04 14:57:00,1910.56,8
2024-06-04 14:58:00,1910.6,8
2024-06-04 14:59:00,1910.81,9
2024-06-04 15:00:00,1910.21,6
2024-06-04 15:01:00,1909.84,6
2024-06-04 15:02:00,1909.79,9
2024-06-04 15:03:00,1909.64,2
2024-06-04 15:04:00,1908.9,3
2024-06-04 15:05:00,1909.16,4
2024-06-04 15:06:00,1908.74,9
2024-06-04 15:07:00,1909.19,5
2024-06-04 15:08:00,1909.19,9
2024-06-04 15:09:00,1909.53,5
2024-06-04 15:10:00,1909.58,9
2024-06-04 15:11:00,1909.51,2
2024-06-04 15:12:00,1909.31,8
2024-06-04 15:13:00,1909.43,6
2024-06-04 15:14:00,1909.3,5
2024-06-04 15:15:00,1909.48,4
2024-06-04 15:16:00,1909.44,3
2024-06-04 15:17:00,1909.86,6
2024-06-04 15:18:00,1909.5,9
2024-06-04 15:19:00,1910.29,9
2024-06-04 15:20:00,1909.97,6
2024-06-04 15:21:00,1909.8,1
2024-06-04 15:22:00,1909.55,2
2024-06-04 15:23:00,1909.41,2
2024-06-04 15:24:00,1909.43,8
2024-06-04 15:25:00,1909.6,5
2024-06-04 15:26:00,1909.92,7
2024-06-04 15:27:00,1910.15,6
2024-06-04 15:28:00,1910.26,4
2024-06-04 15:29:00,1909.32,1
2024-06-04 15:30:00,1909.16,1
2024-06-04 15:31:00,1909.3,5
2024-06-04 15:32:00,1909.22,8
2024-06-04 15:33:00,1908.42,4
2024-06-04 15:34:00,1908.19,9
2024-06-04 15:35:00,1908.51,8
2024-06-04 15:36:00,1908.17,9
2024-06-04 15:37:00,1907.53,4
2024-06-04 15:38:00,1907.49,5
2024-06-04 15:39:00,1907.37,5
2024-06-04 15:40:00,1907.76,2
2024-06-04 15:41:00,1906.91,1
2024-06-04 15:42:00,1907.53,3
2024-06-04 15:43:00,1907.07,5
2024-06-04 15:44:00,1906.87,6
2024-06-04 15:45:00,1906.63,7
2024-06-04 15:46:00,1907.14,3
2024-06-04 15:47:00,1907.13,5
2024-06-04 15:48:00,1907.41,1
2024-06-04 15:49:00,1907.34,8
2024-06-04 15:50:00,1906.81,5
2024-06-04 15:51:00,1906.58,9
2024-06-04 15:52:00,1906.87,6
2024-06-04 15:53:00,1907.13,5
2024-06-04 15:54:00,1907.34,6
2024-06-04 15:55:00,1907.19,6
2024-06-04 15:56:00,1907.38,5
2024-06-04 15:57:00,1907.83,9
2024-06-04 15:58:00,1907.8,5
2024-06-04 15:59:00,1907.8,2
2024-06-04 16:00:00,1907.81,7
2024-06-04 16:01:00,1908.61,7
2024-06-04 16:02:00,1908.46,1
2024-06-04 16:03:00,1908.88,4
2024-06-04 16:04:00,1908.87,3
2024-06-04 16:05:00,1909.13,5
2024-06-04 16:06:00,1909.66,7
2024-06-04 16:07:00,1910.03,8
2024-06-04 16:08:00,1910.03,8
2024-06-04 16:09:00,1910.04,4
2024-06-04 16:10:00,1910.35,1
2024-06-04 16:11:00,1910.46,4
2024-06-04 16:12:00,1910.82,4
2024-06-04 16:13:00,1910.53,6
2024-06-04 16:14:00,1910.0,6
2024-06-04 16:15:00,1910.6,8
2024-06-04 16:16:00,1910.99,5
2024-06-04 16:17:00,1910.75,1
2024-06-04 16:18:00,1911.47,8
2024-06-04 16:19:00,1910.86,2
2024-06-04 16:20:00,1910.21,3
2024-06-04 16:21:00,1910.26,1
2024-06-04 16:22:00,1910.18,5
2024-06-04 16:23:00,1909.94,7
2024-06-04 16:24:00,1910.53,2
2024-06-04 16:25:00,1909.79,2
2024-06-04 16:26:00,1910.07,6
2024-06-04 16:27:00,1910.03,2
2024-06-04 16:28:00,1909.71,6
2024-06-04 16:29:00,1909.36,9
2024-06-04 16:30:00,1909.14,8
2024-06-04 16:31:00,1908.71,2
2024-06-04 16:32:00,1908.88,1
2024-06-04 16:33:00,1909.11,5
2024-06-04 16:34:00,1908.93,6
2024-06-04 16:35:00,1908.77,2
2024-06-04 16:36:00,1908.99,3
2024-06-04 16:37:00,1909.47,4
2024-06-04 16:38:00,1909.43,4
2024-06-04 16:39:00,1909.49,8
2024-06-04 16:40:00,1909.72,2
2024-06-04 16:41:00,1909.58,1
2024-06-04 16:42:00,1910.41,4
2024-06-04 16:43:00,1910.41,9
2024-06-04 16:44:00,1910.62,1
2024-06-04 16:45:00,1910.65,6
2024-06-04 16:46:00,1910.93,3
2024-06-04 16:47:00,1911.31,4
2024-06-04 16:48:00,1911.2,3
2024-06-04 16:49:00,1911.55,2
2024-06-04 16:50:00,1911.66,3
2024-06-04 16:51:00,1910.94,2
2024-06-04 16:52:00,1911.57,8
2024-06-04 16:53:00,1911.94,6
2024-06-04 16:54:00,1912.51,3
2024-06-04 16:55:00,1912.47,3
2024-06-04 16:56:00,1912.19,1
2024-06-04 16:57:00,1911.83,8
2024-06-04 16:58:00,1911.52,8
2024-06-04 16:59:00,1911.64,6
2024-06-04 17:00:00,1911.61,4
2024-06-04 17:01:00,1911.88,3
2024-06-04 17:02:00,1911.77,2
2024-06-04 17:03:00,1912.0,2
2024-06-04 17:04:00,1912.54,5
2024-06-04 17:05:00,1912.79,5
2024-06-04 17:06:00,1912.86,1
2024-06-04 17:07:00,1912.56,7
2024-06-04 17:08:00,1912.31,5
2024-06-04 17:09:00,1912.16,8
2024-06-04 17:10:00,1912.38,4
2024-06-04 17:11:00,1912.24,9
2024-06-04 17:12:00,1913.15,7
2024-06-04 17:13:00,1913.65,2
2024-06-04 17:14:00,1913.86,7
2024-06-04 17:15:00,1913.7,3
2024-06-04 17:16:00,1914.19,3
2024-06-04 17:17:00,1914.3,4
2024-06-04 17:18:00,1914.64,5
2024-06-04 17:19:00,1915.05,7
2024-06-04 17:20:00,1915.17,2
2024-06-04 17:21:00,1915.11,4
2024-06-04 17:22:00,1914.89,3
2024-06-04 17:23:00,1914.97,3
2024-06-04 17:24:00,1915.49,7
2024-06-04 17:25:00,1916.21,9
2024-06-04 17:26:00,1915.82,2
2024-06-04 17:27:00,1916.24,7
2024-06-04 17:28:00,1916.46,7
2024-06-04 17:29:00,1916.5,9
2024-06-04 17:30:00,1916.51,3
2024-06-04 17:31:00,1916.5,2
2024-06-04 17:32:00,1916.9,1
2024-06-04 17:33:00,1917.55,6
2024-06-04 17:34:00,1917.6,1
2024-06-04 17:35:00,1917.77,4
2024-06-04 17:36:00,1917.32,9
2024-06-04 17:37:00,1917.7,1
2024-06-04 17:38:00,1918.45,6
2024-06-04 17:39:00,1918.41,9
2024-06-04 17:40:00,1918.07,9
2024-06-04 17:41:00,1918.23,7
2024-06-04 17:42:00,1918.59,1
2024-06-04 17:43:00,1918.56,9
2024-06-04 17:44:00,1918.1,9
2024-06-04 17:45:00,1917.41,2
2024-06-04 17:46:00,1917.95,6
2024-06-04 17:47:00,1917.99,9
2024-06-04 17:48:00,1918.29,6
2024-06-04 17:49:00,1919.13,2
2024-06-04 17:50:00,1919.04,6
2024-06-04 17:51:00,1918.59,6
2024-06-04 17:52:00,1918.21,5
2024-06-04 17:53:00,1918.31,7
2024-06-04 17:54:00,1918.24,1
2024-06-04 17:55:00,1918.17,4
2024-06-04 17:56:00,1917.93,5
2024-06-04 17:57:00,1918.15,8
2024-06-04 17:58:00,1918.18,3
2024-06-04 17:59:00,1918.59,4
2024-06-04 18:00:00,1918.53,5
2024-06-04 18:01:00,1917.99,4
2024-06-04 18:02:00,1918.12,9
2024-06-04 18:03:00,1918.59,3
2024-06-04 18:04:00,1918.2,2
2024-06-04 18:05:00,1918.18,7
2024-06-04 18:06:00,1918.48,2
2024-06-04 18:07:00,1918.73,2
2024-06-04 18:08:00,1918.73,5
2024-06-04 18:09:00,1919.39,5
2024-06-04 18:10:00,1919.24,1
2024-06-04 18:11:00,1919.09,1
2024-06-04 18:12:00,1918.38,3
2024-06-04 18:13:00,1918.68,3
2024-06-04 18:14:00,1918.65,7
2024-06-04 18:15:00,1918.76,3
2024-06-04 18:16:00,1918.54,5
2024-06-04 18:17:00,1918.33,9
2024-06-04 18:18:00,1917.85,8
2024-06-04 18:19:00,1918.07,3
2024-06-04 18:20:00,1917.57,3
2024-06-04 18:21:00,1917.77,1
2024-06-04 18:22:00,1917.43,7
2024-06-04 18:23:00,1916.77,2
2024-06-04 18:24:00,1917.1,8
2024-06-04 18:25:00,1916.85,9
2024-06-04 18:26:00,1917.28,1
2024-06-04 18:27:00,1917.0,4
2024-06-04 18:28:00,1917.63,7
2024-06-04 18:29:00,1917.47,8
2024-06-04 18:30:00,1917.11,3
2024-06-04 18:31:00,1917.36,6
2024-06-04 18:32:00,1918.1,6
2024-06-04 18:33:00,1918.68,1
2024-06-04 18:34:00,1918.48,6
2024-06-04 18:35:00,1918.68,2
2024-06-04 18:36:00,1918.95,8
2024-06-04 18:37:00,1919.5,1
2024-06-04 18:38:00,1919.28,7
2024-06-04 18:39:00,1919.01,7
2024-06-04 18:40:00,1918.22,6
2024-06-04 18:41:00,1918.29,3
2024-06-04 18:42:00,1918.32,4
2024-06-04 18:43:00,1917.9,3
2024-06-04 18:44:00,1918.9,9
2024-06-04 18:45:00,1918.9,4
2024-06-04 18:46:00,1918.78,6
2024-06-04 18:47:00,1918.18,3
2024-06-04 18:48:00,1917.89,1
2024-06-04 18:49:00,1917.38,3
2024-06-04 18:50:00,1916.91,1
2024-06-04 18:51:00,1916.92,3
2024-06-04 18:52:00,1916.88,3
2024-06-04 18:53:00,1916.55,6
2024-06-04 18:54:00,1916.4,7
2024-06-04 18:55:00,1916.47,7
2024-06-04 18:56:00,1916.81,4
2024-06-04 18:57:00,1917.05,5
2024-06-04 18:58:00,1917.72,3
2024-06-04 18:59:00,1917.76,7
2024-06-04 19:00:00,1917.89,3
2024-06-04 19:01:00,1917.62,3
2024-06-04 19:02:00,1917.78,2
2024-06-04 19:03:00,1917.75,6
2024-06-04 19:04:00,1917.33,3
2024-06-04 19:05:00,1917.53,1
2024-06-04 19:06:00,1917.69,7
2024-06-04 19:07:00,1917.82,6
2024-06-04 19:08:00,1917.51,2
2024-06-04 19:09:00,1916.7,6
2024-06-04 19:10:00,1916.83,8
2024-06-04 19:11:00,1917.06,3
2024-06-04 19:12:00,1916.97,2
2024-06-04 19:13:00,1916.75,7
2024-06-04 19:14:00,1917.26,5
2024-06-04 19:15:00,1918.1,5
2024-06-04 19:16:00,1918.39,5
2024-06-04 19:17:00,1918.23,5
2024-06-04 19:18:00,1918.45,1
2024-06-04 19:19:00,1918.65,9
2024-06-04 19:20:00,1919.72,6
2024-06-04 19:21:00,1919.69,7
2024-06-04 19:22:00,1919.97,3
2024-06-04 19:23:00,1919.86,1
2024-06-04 19:24:00,1919.33,8
2024-06-04 19:25:00,1919.32,8
2024-06-04 19:26:00,1919.58,3
2024-06-04 19:27:00,1919.75,2
2024-06-04 19:28:00,1920.15,5
2024-06-04 19:29:00,1920.19,5
2024-06-04 19:30:00,1920.18,6
2024-06-04 19:31:00,1920.35,7
2024-06-04 19:32:00,1920.88,8
2024-06-04 19:33:00,1920.14,2
2024-06-04 19:34:00,1920.28,8
2024-06-04 19:35:00,1920.35,1
2024-06-04 19:36:00,1920.24,7
2024-06-04 19:37:00,1919.98,2
2024-06-04 19:38:00,1920.01,6
2024-06-04 19:39:00,1920.71,1
2024-06-04 19:40:00,1921.3,9
2024-06-04 19:41:00,1921.25,1
2024-06-04 19:42:00,1921.29,7
2024-06-04 19:43:00,1921.2,6
2024-06-04 19:44:00,1921.17,6
2024-06-04 19:45:00,1920.68,4
2024-06-04 19:46:00,1921.06,8
2024-06-04 19:47:00,1920.57,1
2024-06-04 19:48:00,1921.06,4
2024-06-04 19:49:00,1921.1,8
2024-06-04 19:50:00,1921.95,7
2024-06-04 19:51:00,1921.33,9
2024-06-04 19:52:00,1921.26,6
2024-06-04 19:53:00,1920.91,1
2024-06-04 19:54:00,1921.25,8
2024-06-04 19:55:00,1921.18,1
2024-06-04 19:56:00,1920.86,4
2024-06-04 19:57:00,1920.77,5
2024-06-04 19:58:00,1921.18,7
2024-06-04 19:59:00,1920.92,9
2024-06-04 20:00:00,1921.07,6
2024-06-04 20:01:00,1919.99,7
2024-06-04 20:02:00,1919.51,4
2024-06-04 20:03:00,1918.97,8
2024-06-04 20:04:00,1918.15,9
2024-06-04 20:05:00,1917.67,4
2024-06-04 20:06:00,1917.78,5
2024-06-04 20:07:00,1917.64,3
2024-06-04 20:08:00,1917.82,3
2024-06-04 20:09:00,1917.88,2
2024-06-04 20:10:00,1917.57,2
2024-06-04 20:11:00,1917.78,2
2024-06-04 20:12:00,1917.86,6
2024-06-04 20:13:00,1917.22,4
2024-06-04 20:14:00,1916.99,3
2024-06-04 20:15:00,1916.88,6
2024-06-04 20:16:00,1917.47,6
2024-06-04 20:17:00,1917.4,1
2024-06-04 20:18:00,1917.5,6
2024-06-04 20:19:00,1917.28,1
2024-06-04 20:20:00,1918.24,6
2024-06-04 20:21:00,1917.94,3
2024-06-04 20:22:00,1917.38,2
2024-06-04 20:23:00,1917.33,3
2024-06-04 20:24:00,1917.2,1
2024-06-04 20:25:00,1917.4,2
2024-06-04 20:26:00,1918.01,3
2024-06-04 20:27:00,1917.61,7
2024-06-04 20:28:00,1918.6,4
2024-06-04 20:29:00,1918.79,8
2024-06-04 20:30:00,1918.77,6
2024-06-04 20:31:00,1918.27,6
2024-06-04 20:32:00,1918.56,6
2024-06-04 20:33:00,1918.61,5
2024-06-04 20:34:00,1918.99,5
2024-06-04 20:35:00,1918.76,9
2024-06-04 20:36:00,1919.99,4
2024-06-04 20:37:00,1920.14,6
2024-06-04 20:38:00,1920.23,8
2024-06-04 20:39:00,1919.89,5
2024-06-04 20:40:00,1919.45,5
2024-06-04 20:41:00,1919.42,5
2024-06-04 20:42:00,1919.58,5
2024-06-04 20:43:00,1919.73,2
2024-06-04 20:44:00,1920.09,3
2024-06-04 20:45:00,1920.59,9
2024-06-04 20:46:00,1921.02,8
2024-06-04 20:47:00,1921.14,2
2024-06-04 20:48:00,1920.69,9
2024-06-04 20:49:00,1921.12,6
2024-06-04 20:50:00,1920.6,3
2024-06-04 20:51:00,1920.08,4
2024-06-04 20:52:00,1920.02,2
2024-06-04 20:53:00,1919.93,5
2024-06-04 20:54:00,1919.92,7
2024-06-04 20:55:00,1920.3,6
2024-06-04 20:56:00,1920.69,7
2024-06-04 20:57:00,1921.05,1
2024-06-04 20:58:00,1920.78,8
2024-06-04 20:59:00,1921.35,2
2024-06-04 21:00:00,1921.12,9
2024-06-04 21:01:00,1921.38,3
2024-06-04 21:02:00,1921.26,5
2024-06-04 21:03:00,1921.05,4
2024-06-04 21:04:00,1920.84,8
2024-06-04 21:05:00,1921.03,6
2024-06-04 21:06:00,1921.29,6
2024-06-04 21:07:00,1921.71,7
2024-06-04 21:08:00,1921.84,9
2024-06-04 21:09:00,1922.26,5
2024-06-04 21:10:00,1922.54,2
2024-06-04 21:11:00,1922.82,2
2024-06-04 21:12:00,1922.03,7
2024-06-04 21:13:00,1921.4,2
2024-06-04 21:14:00,1922.07,3
2024-06-04 21:15:00,1921.28,6
2024-06-04 21:16:00,1921.19,5
2024-06-04 21:17:00,1921.38,8
2024-06-04 21:18:00,1921.79,5
